,Job Name,Company,Salary,Rating,New Job,Apply Here
41,JUNIOR R&D ENGINEER IN THE APPLICATION LABORATORY,XTPL,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=20459ddb24d66ac2&fccid=3f0a9a48d133fbd9&vjs=3
42,Python Developer,Convazant,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=3bd86e0ab712b364&fccid=2de1d596772fd42b&vjs=3
43,Java Software Engineer,IT Giants,"$80,000 - $120,000 a year",N/A,No,https://www.indeed.com/company/IT-Giants-Inc/jobs/Java-Software-Engineer-e33a3ad346c1e53f?fccid=53d570ae0e7f6cc6&vjs=3
44,CPE WIFI Tester (Contract / full-time),Suncaptech,"$80,000 - $130,000 a year",N/A,Yes,https://www.indeed.com/company/Suncaptech/jobs/Cpe-Wifi-Tester-ffc4716d85b8d3b5?fccid=7a4f50fe2790b6cb&vjs=3
45,Python Developer,Convazant,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=3bd86e0ab712b364&fccid=2de1d596772fd42b&vjs=3
46,Java Software Engineer,IT Giants,"$80,000 - $120,000 a year",N/A,No,https://www.indeed.com/company/IT-Giants-Inc/jobs/Java-Software-Engineer-e33a3ad346c1e53f?fccid=53d570ae0e7f6cc6&vjs=3
47,Software Engineer I,Entrust Datacard,Not Disclosed,3.3,Yes,https://www.indeed.com/rc/clk?jk=65f4e6ce5c7ac714&fccid=5d565cdaa5362a7d&vjs=3
48,OS Tester,NR Consulting,Not Disclosed,4.7,No,https://www.indeed.com/company/NR-Consulting-LLC/jobs/Os-Tester-60822b742805ccb7?fccid=3800c35bb29ac508&vjs=3
49,"Software Engineer, 2023 Graduate",Atlassian,Not Disclosed,4.4,Yes,https://www.indeed.com/rc/clk?jk=c599d90a1535f34d&fccid=e6d4ba9e2cfe7902&vjs=3
50,Senior Python Developer,Infoway,$43.80 - $75.00 an hour,N/A,No,https://www.indeed.com/company/Infoway/jobs/Senior-Python-Developer-d4c3bbaef6ec81bd?fccid=5d23b06a2259362d&vjs=3
51,Data Analyst,"Security Industry Specialists, Inc.","$75,000 a year",3.4,No,https://www.indeed.com/rc/clk?jk=23ff05825ef11e9a&fccid=a4237fa7843498b1&vjs=3
52,Python Test Automation,United Business Solutions Inc,"$80,000 - $90,000 a year",N/A,No,https://www.indeed.com/company/United-Business-Solutions/jobs/Python-Test-Automation-0c60376d2123afd8?fccid=16a3b20928e3683f&vjs=3
53,Python Developer,eTeam Inc.,Not Disclosed,N/A,No,https://www.indeed.com/rc/clk?jk=163b896aec3215b7&fccid=b73278f10efdecc4&vjs=3
54,QA Automation Engineer,TATA ELXSI,$55 - $63 an hour,3.8,No,https://www.indeed.com/company/TATA-ELXSI/jobs/QA-Automation-Engineer-93ef427b2dafed44?fccid=cf9a392c0e128671&vjs=3
55,"Software Engineer, University Graduate (Security)- 2023 Star...",TikTok,Not Disclosed,3.3,Yes,https://www.indeed.com/rc/clk?jk=2e4a1489c64e611d&fccid=caed318a9335aac0&vjs=3
56,Data Engineer,eTeam Inc.,Not Disclosed,N/A,Yes,https://www.indeed.com/rc/clk?jk=602d84a72b7ed89e&fccid=b73278f10efdecc4&vjs=3
57,Python Automation Engineer,Ryzen Solutions,$70 - $90 an hour,N/A,No,https://www.indeed.com/company/Northbound-LLC/jobs/Python-Automation-Engineer-da2a0afdd7071900?fccid=f60f0f1edb9350c6&vjs=3
58,Data Scientist,Zodiac Solution Inc,$85 an hour,N/A,No,https://www.indeed.com/company/Zodiac-Solution-inc/jobs/Data-Scientist-219a57a20b859236?fccid=2f50b8a17636d298&vjs=3
59,Applied Biomechanics Researcher,Apple,Not Disclosed,4.1,No,https://www.indeed.com/rc/clk?jk=4f15476f635cb612&fccid=c1099851e9794854&vjs=3
60,Python Engineer,"Ursus, Inc.",Not Disclosed,4.9,No,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CT8vBT9H5mqECx2dfLV_FONLPDKpIRssxVwtj05Tmm4rA5I0VNOPdM1oYsK66ov5pXwwZ9pBHUxn86wFnkOQj7J-ZkFYekJz6-8Dek9ty65EtSuUYZUk7i95Bwpzs-RVPWRb6-B3wSufJ1E2hJOaLMZGtXQFpuDCyrIpT1R5NCg5vfGnPvIMDLsIJ70A4-z_fxHpb8RoFmh_tMJghWIA_9-ocATaErh76L-tAgTGbuRO6iMNjpt3rZg4iwIHPP1kCbW4SMSTSgJJZD-3F9LZZUbyYLC5HCELkSEmQAgTgbX0gMQyK3bJwanY1KfzjqCE9yKC5cSKaGMFIX2P15T3LxmK8T4UBR-MK-AgR1jte9eCipFbpKbrD7lbUhMyniZ1qwkqMY2U2CrEyv2A06yFIB5NuPCNqaGaRX-zwSJyatMiHu4vwadNLaXyqbv_Cq8AwgfgRfFWdD1H2H0FCBL5jJqPCXqQsjeEsHq8lXHfz6Br9e-wX1CCCbNp7h1c_DMwhpbyf4kjEifgUs0hzubxN1UHdRUVlcIg2hzkggL8zY0RpwC4gq1oy4W2oI8yHnwNNpg8T_adpnNK-k483fJ4jHog7xHH-l23Cw5cFAbmpzBzOF8JXMvtmnV0-DMnvsYoo1KNjWSXOHCdp75XSPXNP-uhdkn9IqaHk4QQTvAgHLdiew9JNsSK4s3fpSdxxCiwMBLrfk861Ha6n-CcBh0jwgPssSeSGqH2EDzIFYtsbnVnfzw9PZZ-UgWlCHBR5fxSjtSe3STvS2c1ntnkI24S3recEhqC0IC2wlCI2_evCfuDZr8ZDInCrKAVbrLut81Upq8JbzQFkETwDNCMgy29H8115xhofQmKZ3-yWgDNXpFu_1xxc_IUw8FjpcdfbS4uxxXsUCcN6a1NVCGU5aqA6VkGfER4yLwOxpBUbDqkdKvTjJ8y7wew5svDLU3wuo0EBNKyoO-Vo3SAjmuZtiU5DjUOPi5HLaXmlDM1mvucSVLw==&xkcb=SoC5-_M3ZP-lFqy-AR0NbzkdCdPP&p=0&fvj=0&vjs=3
61,"Security Engineer, 2023 Graduate",Atlassian,Not Disclosed,4.4,Yes,https://www.indeed.com/rc/clk?jk=7f85306a8138517c&fccid=e6d4ba9e2cfe7902&vjs=3
62,Python Developer - Remote: 22-04250,Akraya Inc.,Not Disclosed,3.6,No,https://www.indeed.com/rc/clk?jk=aa60a74d820d7c12&fccid=474b9602e1305593&vjs=3
63,Bluetooth Test Engineer,STM Consulting inc,Not Disclosed,N/A,Yes,https://www.indeed.com/company/STM-Consulting-Inc/jobs/Bluetooth-Test-Engineer-db77583f99f81a8f?fccid=269052ce4f1fa6e2&vjs=3
64,Python Backend Engineer,Career Soft Solutions,$60 an hour,N/A,No,https://www.indeed.com/rc/clk?jk=6b263c33ac048f48&fccid=fb446b6b4abede93&vjs=3
65,Python Scala Developer,Veridian Tech Solution,Not Disclosed,N/A,No,https://www.indeed.com/company/Veridian-Tech-Solution/jobs/Python-Scala-Developer-e960b5898fc8b54b?fccid=6ca7ed2073f14da7&vjs=3
66,Python Developer//Hybrid///W2,"NBTY, Inc.",$100 - $110 an hour,3.8,No,"https://www.indeed.com/company/NBTY,-Inc./jobs/Python-Developer-Hybrid-W2-57fc2084af9b73a3?fccid=91b18912b1d97dfe&vjs=3"
67,Display Test Technician,Apple,Not Disclosed,4.1,No,https://www.indeed.com/rc/clk?jk=845cf890c16216d3&fccid=c1099851e9794854&vjs=3
68,Software QA - Entry Level,NOKIA,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=63b8f64e83f50e43&fccid=3444e7c94299ba32&vjs=3
69,Software Engineer,Comcentric,"$125,000 - $175,000 a year",4.3,No,https://www.indeed.com/rc/clk?jk=80616b5d0be84620&fccid=c14cd58239fe452f&vjs=3
70,Software Engineer,"Ooma, INC",Not Disclosed,3.1,No,https://www.indeed.com/rc/clk?jk=ff2853c233058921&fccid=d3839a660bfcac01&vjs=3
71,Python Automation tester,Enormous Enterprise LLC,$50 - $60 an hour,N/A,Yes,https://www.indeed.com/company/Enormous-Enterprise-LLC/jobs/Python-Automation-Tester-4f9b7eac65cd6dfd?fccid=6164137e5552dbe2&vjs=3
72,Position: Data Engineer,Infinity Quest,"$92,220 - $251,682 a year",N/A,No,https://www.indeed.com/company/Infinity-Quest/jobs/Position-b8413b21a769d5a2?fccid=8a1252dc7db432f1&vjs=3
73,2023 University Graduate - Quality Engineering Developer,Adobe,Not Disclosed,4.3,Yes,https://www.indeed.com/rc/clk?jk=a21f6755a82f14e3&fccid=f89deb5a97c7738a&vjs=3
74,Telephony IMS Tester,The crox Group,Not Disclosed,N/A,No,https://www.indeed.com/company/The-Crox-Group/jobs/Telephony-Ims-Tester-47041ac048036638?fccid=172212b87c704e10&vjs=3
75,Cloud Engineer,RocketPower,Up to $120 an hour,5.0,Yes,https://www.indeed.com/company/RocketPower/jobs/Cloud-Engineer-880919b84792e150?fccid=d733eb082c82a72c&vjs=3
76,"Deep Learning Research Engineer, 3D Computer Vision - SPG",Apple,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=1224054c3d0b9059&fccid=c1099851e9794854&vjs=3
77,2023 University Graduate - Machine Learning Engineer,Adobe,Not Disclosed,4.3,Yes,https://www.indeed.com/rc/clk?jk=7f4b116f8572f9bb&fccid=f89deb5a97c7738a&vjs=3
78,Python Developer,Larsen & Toubro Infotech Limited,Not Disclosed,3.7,Yes,https://www.indeed.com/rc/clk?jk=3b905ff0bf7bbf40&fccid=42bfc5a97647daf5&vjs=3
79,Data Engineer (On-Site),FIIDUS,Not Disclosed,N/A,Yes,https://www.indeed.com/company/FIIDUS/jobs/Data-Engineer-ef0abb842b53fab0?fccid=16f8b90f3843f113&vjs=3
80,TikTok Ecommerce Anti-Fraud Investigation & Operation Specia...,TikTok,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=34fdb939fead273b&fccid=caed318a9335aac0&vjs=3
81,CAD Engineer,Callibus,Not Disclosed,N/A,No,https://www.indeed.com/company/Aevon-Inc/jobs/CAD-Engineer-62ffb08f6a9fbbc7?fccid=414627a7e77b0eb4&vjs=3
82,"Production Analyst, 3D Vision",Apple,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=43922014fd4aaebc&fccid=c1099851e9794854&vjs=3
83,Data Engineer - 4463305,Accenture,Not Disclosed,4.0,Yes,https://www.indeed.com/rc/clk?jk=0453f76adf995c91&fccid=a4e4e2eaf26690c9&vjs=3
84,Business Strategy Analyst,Apple,Not Disclosed,4.1,No,https://www.indeed.com/rc/clk?jk=3f4f64530315fb7e&fccid=c1099851e9794854&vjs=3
85,Python Engineer III,Iron Systems,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=9692609ed0154544&fccid=39e7cc3fd9e2cd7d&vjs=3
86,Data Analyst,Chan Zuckerberg Initiative,Not Disclosed,4.8,Yes,https://www.indeed.com/rc/clk?jk=e0253e6ff62ca377&fccid=ad5cd49e0f99383f&vjs=3
87,Application Engineer - Entry Level,Advantest,Not Disclosed,3.6,No,https://www.indeed.com/rc/clk?jk=4c309b7803098ff0&fccid=0294f4c57a983028&vjs=3
88,Wifi network engineer,ARK IT Resources,$60 - $100 an hour,N/A,Yes,https://www.indeed.com/company/ARK-IT-Resources/jobs/Wifi-Network-Engineer-4e6d2ae30cc11d77?fccid=b2a938b2c84faba5&vjs=3
89,"Threat Analyst, Suicide, Self Harm, Dangerous Acts, and Viol...",TikTok,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=66ec0e756c557e56&fccid=caed318a9335aac0&vjs=3
90,Wifi network engineer,ARK IT Resources,$60 - $100 an hour,N/A,Yes,https://www.indeed.com/company/ARK-IT-Resources/jobs/Wifi-Network-Engineer-4e6d2ae30cc11d77?fccid=b2a938b2c84faba5&vjs=3
91,Worldwide Retail Supply Demand Planner,Apple,Not Disclosed,4.1,No,https://www.indeed.com/rc/clk?jk=e9a7c660b1d6c8e8&fccid=c1099851e9794854&vjs=3
92,Associate Data Analyst,Study.com,Not Disclosed,3.1,No,https://www.indeed.com/rc/clk?jk=be0c3a5556d88907&fccid=c282d304d42b2712&vjs=3
93,CAD Engineer,Amazon.com Services LLC,Not Disclosed,3.5,No,https://www.indeed.com/rc/clk?jk=b30cea75ccf515b8&fccid=fe2d21eef233e94a&vjs=3
94,AWS data Engineer with Python (only W2 in Santa clara CA) on...,Synchrony Systems,$50 - $55 an hour,N/A,No,https://www.indeed.com/company/Synchrony-Systems/jobs/Aws-Data-Engineer-Python-Only-W2-a66894c625dbdd2d?fccid=ac0c2a6089abdecb&vjs=3
95,"Content & User Insights Analyst, LIVE Monetization Strategy...",TikTok,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=1541d80c1529ba7b&fccid=caed318a9335aac0&vjs=3
96,Data Scientist,NexWave Talent Management Solutions Pvt Ltd.,$70 - $75 an hour,N/A,No,https://www.indeed.com/company/NexWave-Talent-Management-Solutions-Pvt-Ltd./jobs/Data-Scientist-ce30a72f94dc6b50?fccid=b5a838e2eb303c90&vjs=3
97,IMG Audio QA Triage Engineer,Apple,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=6c6f1ab8ba8dd5ec&fccid=c1099851e9794854&vjs=3
98,Data Analyst _ Real Time Communication,TikTok,Not Disclosed,3.3,No,https://www.indeed.com/rc/clk?jk=2d860fd2f40b37c5&fccid=caed318a9335aac0&vjs=3
99,SOFTWARE QA ENGINEER 3: 22-04992,Akraya Inc.,Not Disclosed,3.6,Yes,https://www.indeed.com/rc/clk?jk=2d8d17f02a44acfc&fccid=474b9602e1305593&vjs=3
100,"Staff Software Engineer, YouTube",YouTube,"$198,000 - $212,000 a year",4.3,No,https://www.indeed.com/rc/clk?jk=2e803d5367f902b6&fccid=a9021c35fcef6968&vjs=3
101,Lab Manager,Apple,Not Disclosed,4.1,Yes,https://www.indeed.com/rc/clk?jk=cb7161168d69844d&fccid=c1099851e9794854&vjs=3
102,Systems Development Engineer,"Amazon Dev Center U.S., Inc.",Not Disclosed,3.5,Yes,https://www.indeed.com/rc/clk?jk=b600965eb91a4da2&fccid=fe2d21eef233e94a&vjs=3
103,Data Scientist,Amazon.com Services LLC,Not Disclosed,3.5,Yes,https://www.indeed.com/rc/clk?jk=c1b6c20bf9bb6b60&fccid=fe2d21eef233e94a&vjs=3
104,Software Engineer,ThoughtSpot,Not Disclosed,N/A,Yes,https://www.indeed.com/rc/clk?jk=ca68564b82c04d9c&fccid=d8ad3c15c7d3c1f6&vjs=3
105,Analyst Evangelist,Kumo,Not Disclosed,N/A,Yes,https://www.indeed.com/rc/clk?jk=bfcd65513bb1aed2&fccid=31d7e1938da964e0&vjs=3
106,Software Engineer,"Cipherome, Inc","$50,000 - $80,000 a year",N/A,No,"https://www.indeed.com/company/Cipherome,-Inc/jobs/Software-Engineer-9079160b9a48cb53?fccid=aa0e3cf42017bb84&vjs=3"
107,Back End NodeJS Engineer,Emonics Technologies,"$100,000 - $130,000 a year",4.6,No,https://www.indeed.com/company/Emonics/jobs/Back-End-Nodej-Engineer-8369f6a304d95045?fccid=b3b4a6a45c149841&vjs=3
108,Python Engineer at Education Startup,Recruiting From Scratch,"$100,000 - $120,000 a year",N/A,No,https://www.indeed.com/rc/clk?jk=763e1768d85df4e7&fccid=09e02654c2f26bbd&vjs=3
109,Data Scientist - Machine Learning,Credit Sesame,Not Disclosed,2.5,No,https://www.indeed.com/rc/clk?jk=bb8cb65eb7997738&fccid=6374759aed463ee1&vjs=3
